trial_id,participant_number,session_trial_id,section_trial_id,language_variety,orthography_condition,picture_condition,order_condition,speaker_condition,task,block,picture_id,word_id,test_words,dialect_words,target_length,exposure_count,target,primary_coder_response,primary_coder_response_length,primary_max_word_length,primary_coder_correct,primary_coder_nLED,secondary_coder_response,secondary_coder_response_length,secondary_max_word_length,secondary_coder_correct,secondary_coder_nLED,lenient_max_word_length,lenient_correct,lenient_nLED,stringent_max_word_length,stringent_correct,stringent_nLED,submission_time,running_time
7387,112,85,25,dialect,opaque,picture,RR,female,R,TEST,162,39,testing_word,can_shift_word,6,0,klusim,klusim,6,6,1,0,klusim,6,6,1,0,6,1,0,6,1,0,14s,2312s (~38.53 minutes)
7394,112,86,26,dialect,opaque,picture,RR,female,R,TEST,49,41,training_word,no_shift_word,6,5,slinab,slinab,6,6,1,0,slinab,6,6,1,0,6,1,0,6,1,0,21s,2333s (~38.88 minutes)
7399,112,87,27,dialect,opaque,picture,RR,female,R,TEST,55,22,training_word,no_shift_word,5,5,nOflE,nOfla,5,5,0,0.2,nOflE,5,5,1,0,5,1,0,5,0,0.2,14s,2347s (~39.12 minutes)
7404,112,88,28,dialect,opaque,picture,RR,female,R,TEST,104,17,training_word,no_shift_word,4,5,mOls,mOls,4,4,1,0,mOls,4,4,1,0,4,1,0,4,1,0,14s,2361s (~39.35 minutes)
7407,112,89,29,dialect,opaque,picture,RR,female,R,TEST,22,33,testing_word,can_shift_word,5,0,klOda,klOda,5,5,1,0,klOda,5,5,1,0,5,1,0,5,1,0,11s,2372s (~39.53 minutes)
7414,112,90,30,dialect,opaque,picture,RR,female,R,TEST,236,29,training_word,no_shift_word,5,5,smiba,sfiba,5,5,0,0.2,sfiba,5,5,0,0.2,5,0,0.2,5,0,0.2,14s,2386s (~39.77 minutes)
7418,112,91,31,dialect,opaque,picture,RR,female,R,TEST,167,19,testing_word,can_shift_word,4,0,suld,suld,4,4,1,0,suld,4,4,1,0,4,1,0,4,1,0,13s,2399s (~39.98 minutes)
7422,112,92,32,dialect,opaque,picture,RR,female,R,TEST,242,24,training_word,no_shift_word,5,5,dEsna,dEfna,5,5,0,0.2,dEfna,5,5,0,0.2,5,0,0.2,5,0,0.2,12s,2411s (~40.18 minutes)
7427,112,93,33,dialect,opaque,picture,RR,female,R,TEST,228,18,training_word,no_shift_word,4,5,fOns,fOns,4,4,1,0,fOns,4,4,1,0,4,1,0,4,1,0,12s,2423s (~40.38 minutes)
7434,112,94,34,dialect,opaque,picture,RR,female,R,TEST,7,36,testing_word,can_shift_word,6,0,skOnEf,skOnif,6,6,0,0.166667,skOnEf,6,6,1,0,6,1,0,6,0,0.166667,14s,2437s (~40.62 minutes)
7438,112,95,35,dialect,opaque,picture,RR,female,R,TEST,76,1,training_word,shifted_word,3,5,nEf,dif,3,3,0,0.666667,dif,3,3,0,0.666667,3,0,0.666667,3,0,0.666667,15s,2452s (~40.87 minutes)
7441,112,96,36,dialect,opaque,picture,RR,female,R,TEST,237,9,training_word,no_shift_word,4,5,snOf,fnOs,4,4,0,0.5,fnOs,4,4,0,0.5,4,0,0.5,4,0,0.5,14s,2466s (~41.1 minutes)
7443,112,97,37,dialect,opaque,picture,RR,female,R,TEST,97,7,training_word,shifted_word,3,5,daf,daf,3,3,1,0,daf,3,3,1,0,3,1,0,3,1,0,11s,2477s (~41.28 minutes)
7446,112,98,38,dialect,opaque,picture,RR,female,R,TEST,203,4,training_word,no_shift_word,3,5,mif,mif,3,3,1,0,nif,3,3,0,0.333333,3,1,0,3,0,0.333333,13s,2490s (~41.5 minutes)
7449,112,99,39,dialect,opaque,picture,RR,female,R,TEST,185,21,training_word,shifted_word,4,5,nEsk,dEsk,4,4,0,0.25,dEsk,4,4,0,0.25,4,0,0.25,4,0,0.25,15s,2505s (~41.75 minutes)
7451,112,100,40,dialect,opaque,picture,RR,female,R,TEST,77,16,testing_word,can_shift_word,4,0,dOlk,dOlk,4,4,1,0,dOlk,4,4,1,0,4,1,0,4,1,0,13s,2518s (~41.97 minutes)
7456,112,101,41,dialect,opaque,picture,RR,female,R,TEST,47,3,testing_word,can_shift_word,3,0,mab,mab,3,3,1,0,mab,3,3,1,0,3,1,0,3,1,0,12s,2530s (~42.17 minutes)
7458,112,102,42,dialect,opaque,picture,RR,female,R,TEST,215,13,training_word,no_shift_word,4,5,flOb,slOb,4,4,0,0.25,slOb,4,4,0,0.25,4,0,0.25,4,0,0.25,12s,2542s (~42.37 minutes)
6806,113,1,1,dialect,opaque,picture,RR,female,R,TR1,83,2,training_word,no_shift_word,3,1,fub,niga,4,4,0,1,ig,2,3,0,1,3,0,1,4,0,1,NA,370s (~6.17 minutes)
6813,113,2,2,dialect,opaque,picture,RR,female,R,TR1,77,5,training_word,shifted_word,3,1,nal,hibla,5,5,0,0.8,hiblE,5,5,0,0.8,5,0,0.8,5,0,0.8,19s,389s (~6.48 minutes)
6818,113,3,3,dialect,opaque,picture,RR,female,R,TR1,88,41,training_word,no_shift_word,6,1,slinab,na,2,6,0,0.666667,na,2,6,0,0.666667,6,0,0.666667,6,0,0.666667,15s,404s (~6.73 minutes)
6824,113,4,4,dialect,opaque,picture,RR,female,R,TR1,76,1,training_word,shifted_word,3,1,nEf,ail,3,3,0,1,aiO,3,3,0,1,3,0,1,3,0,1,16s,420s (~7 minutes)
6829,113,5,5,dialect,opaque,picture,RR,female,R,TR1,241,34,training_word,no_shift_word,5,1,flidu,ilad,4,5,0,0.6,ilad,4,5,0,0.6,5,0,0.6,5,0,0.6,18s,438s (~7.3 minutes)
6839,113,6,6,dialect,opaque,picture,RR,female,R,TR1,180,22,training_word,no_shift_word,5,1,nOflE,li,2,5,0,0.8,li,2,5,0,0.8,5,0,0.8,5,0,0.8,26s,464s (~7.73 minutes)
6841,113,7,7,dialect,opaque,picture,RR,female,R,TR1,47,7,training_word,shifted_word,3,1,daf,biblu,5,5,0,1,piblu,5,5,0,1,5,0,1,5,0,1,13s,477s (~7.95 minutes)
6847,113,8,8,dialect,opaque,picture,RR,female,R,TR1,182,25,training_word,shifted_word,5,1,dasmu,digrE,5,5,0,0.8,igrE,4,5,0,1,5,0,0.8,5,0,1,12s,489s (~8.15 minutes)
6853,113,9,9,dialect,opaque,picture,RR,female,R,TR1,91,8,training_word,shifted_word,4,1,snid,nOf,3,4,0,0.75,nOf,3,4,0,0.75,4,0,0.75,4,0,0.75,26s,515s (~8.58 minutes)
6859,113,10,10,dialect,opaque,picture,RR,female,R,TR1,27,29,training_word,no_shift_word,5,1,smiba,piblO,5,5,0,0.8,piblO,5,5,0,0.8,5,0,0.8,5,0,0.8,17s,532s (~8.87 minutes)
6866,113,11,1,dialect,opaque,picture,RR,female,R,TR2,47,7,training_word,shifted_word,3,2,daf,duf,3,3,0,0.333333,dOf,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,NA,551s (~9.18 minutes)
6869,113,12,2,dialect,opaque,picture,RR,female,R,TR2,91,8,training_word,shifted_word,4,2,snid,sibla,5,5,0,0.8,siblE,5,5,0,0.8,5,0,0.8,5,0,0.8,12s,563s (~9.38 minutes)
6873,113,13,3,dialect,opaque,picture,RR,female,R,TR2,180,22,training_word,no_shift_word,5,2,nOflE,fiblu,5,5,0,0.8,fiblu,5,5,0,0.8,5,0,0.8,5,0,0.8,13s,576s (~9.6 minutes)
6876,113,14,4,dialect,opaque,picture,RR,female,R,TR2,83,2,training_word,no_shift_word,3,2,fub,lOb,3,3,0,0.666667,lOb,3,3,0,0.666667,3,0,0.666667,3,0,0.666667,13s,589s (~9.82 minutes)
6884,113,15,5,dialect,opaque,picture,RR,female,R,TR2,241,34,training_word,no_shift_word,5,2,flidu,silOb,5,5,0,1,silOb,5,5,0,1,5,0,1,5,0,1,20s,609s (~10.15 minutes)
6891,113,16,6,dialect,opaque,picture,RR,female,R,TR2,88,41,training_word,no_shift_word,6,2,slinab,fiblO,5,6,0,0.833333,fiblu,5,6,0,0.833333,6,0,0.833333,6,0,0.833333,24s,633s (~10.55 minutes)
6897,113,17,7,dialect,opaque,picture,RR,female,R,TR2,182,25,training_word,shifted_word,5,2,dasmu,slinu,5,5,0,0.8,slinu,5,5,0,0.8,5,0,0.8,5,0,0.8,13s,646s (~10.77 minutes)
6902,113,18,8,dialect,opaque,picture,RR,female,R,TR2,27,29,training_word,no_shift_word,5,2,smiba,slinu,5,5,0,0.6,slinu,5,5,0,0.6,5,0,0.6,5,0,0.6,13s,659s (~10.98 minutes)
6906,113,19,9,dialect,opaque,picture,RR,female,R,TR2,77,5,training_word,shifted_word,3,2,nal,dOf,3,3,0,1,dOf,3,3,0,1,3,0,1,3,0,1,11s,670s (~11.17 minutes)
6910,113,20,10,dialect,opaque,picture,RR,female,R,TR2,76,1,training_word,shifted_word,3,2,nEf,silO,4,4,0,1,silu,4,4,0,1,4,0,1,4,0,1,14s,684s (~11.4 minutes)
6980,113,21,1,dialect,opaque,picture,RR,female,R,TR3,228,21,training_word,shifted_word,4,2,nEsk,nisla,5,5,0,0.6,nislE,5,5,0,0.6,5,0,0.6,5,0,0.6,NA,917s (~15.28 minutes)
6986,113,22,2,dialect,opaque,picture,RR,female,R,TR3,7,18,training_word,no_shift_word,4,2,fOns,fOns,4,4,1,0,fOns,4,4,1,0,4,1,0,4,1,0,14s,931s (~15.52 minutes)
6991,113,23,3,dialect,opaque,picture,RR,female,R,TR3,22,20,training_word,no_shift_word,4,2,nifs,nilEf,5,5,0,0.6,nilEf,5,5,0,0.6,5,0,0.6,5,0,0.6,14s,945s (~15.75 minutes)
6997,113,24,4,dialect,opaque,picture,RR,female,R,TR3,237,27,training_word,shifted_word,5,2,bEsmi,bismi,5,5,0,0.2,bismi,5,5,0,0.2,5,0,0.2,5,0,0.2,13s,958s (~15.97 minutes)
6998,113,25,5,dialect,opaque,picture,RR,female,R,TR3,115,32,training_word,shifted_word,5,2,smadu,sigla,5,5,0,0.8,siglE,5,5,0,0.8,5,0,0.8,5,0,0.8,11s,969s (~16.15 minutes)
7002,113,26,6,dialect,opaque,picture,RR,female,R,TR3,224,13,training_word,no_shift_word,4,2,flOb,lOb,3,4,0,0.25,lOb,3,4,0,0.25,4,0,0.25,4,0,0.25,13s,982s (~16.37 minutes)
7008,113,27,7,dialect,opaque,picture,RR,female,R,TR3,167,4,training_word,no_shift_word,3,2,mif,mif,3,3,1,0,mif,3,3,1,0,3,1,0,3,1,0,18s,1000s (~16.67 minutes)
7016,113,28,8,dialect,opaque,picture,RR,female,R,TR3,236,35,training_word,shifted_word,5,2,slOku,slixu,5,5,0,0.4,slihu,5,5,0,0.4,5,0,0.4,5,0,0.4,44s,1044s (~17.4 minutes)
7027,113,29,9,dialect,opaque,picture,RR,female,R,TR3,242,9,training_word,no_shift_word,4,2,snOf,klOxu,5,5,0,0.8,lOhu,4,4,0,1,5,0,0.8,4,0,1,28s,1072s (~17.87 minutes)
7029,113,30,10,dialect,opaque,picture,RR,female,R,TR3,81,30,training_word,shifted_word,5,2,skEfi,silfi,5,5,0,0.4,slifi,5,5,0,0.4,5,0,0.4,5,0,0.4,11s,1083s (~18.05 minutes)
7035,113,31,1,dialect,opaque,picture,RR,female,R,TR4,237,27,training_word,shifted_word,5,3,bEsmi,bismi,5,5,0,0.2,bismi,5,5,0,0.2,5,0,0.2,5,0,0.2,NA,1104s (~18.4 minutes)
7041,113,32,2,dialect,opaque,picture,RR,female,R,TR4,22,20,training_word,no_shift_word,4,3,nifs,nif,3,4,0,0.25,nif,3,4,0,0.25,4,0,0.25,4,0,0.25,14s,1118s (~18.63 minutes)
7045,113,33,3,dialect,opaque,picture,RR,female,R,TR4,236,35,training_word,shifted_word,5,3,slOku,slOxu,5,5,0,0.2,slOhu,5,5,0,0.2,5,0,0.2,5,0,0.2,9s,1127s (~18.78 minutes)
7049,113,34,4,dialect,opaque,picture,RR,female,R,TR4,228,21,training_word,shifted_word,4,3,nEsk,mis,3,4,0,0.75,nis,3,4,0,0.5,4,0,0.5,4,0,0.75,10s,1137s (~18.95 minutes)
7051,113,35,5,dialect,opaque,picture,RR,female,R,TR4,242,9,training_word,no_shift_word,4,3,snOf,snOfu,5,5,0,0.2,snOfu,5,5,0,0.2,5,0,0.2,5,0,0.2,9s,1146s (~19.1 minutes)
7056,113,36,6,dialect,opaque,picture,RR,female,R,TR4,167,4,training_word,no_shift_word,3,3,mif,mif,3,3,1,0,mif,3,3,1,0,3,1,0,3,1,0,13s,1159s (~19.32 minutes)
7058,113,37,7,dialect,opaque,picture,RR,female,R,TR4,7,18,training_word,no_shift_word,4,3,fOns,fOns,4,4,1,0,fOns,4,4,1,0,4,1,0,4,1,0,8s,1167s (~19.45 minutes)
7063,113,38,8,dialect,opaque,picture,RR,female,R,TR4,224,13,training_word,no_shift_word,4,3,flOb,flOb,4,4,1,0,flOb,4,4,1,0,4,1,0,4,1,0,12s,1179s (~19.65 minutes)
7068,113,39,9,dialect,opaque,picture,RR,female,R,TR4,115,32,training_word,shifted_word,5,3,smadu,smOdu,5,5,0,0.2,smOdu,5,5,0,0.2,5,0,0.2,5,0,0.2,18s,1197s (~19.95 minutes)
7071,113,40,10,dialect,opaque,picture,RR,female,R,TR4,81,30,training_word,shifted_word,5,3,skEfi,silfi,5,5,0,0.4,slifi,5,5,0,0.4,5,0,0.4,5,0,0.4,13s,1210s (~20.17 minutes)
7102,113,41,1,dialect,opaque,picture,RR,female,R,TR5,72,6,training_word,no_shift_word,3,3,lOm,lOm,3,3,1,0,lOm,3,3,1,0,3,1,0,3,1,0,NA,1350s (~22.5 minutes)
7105,113,42,2,dialect,opaque,picture,RR,female,R,TR5,215,40,training_word,shifted_word,6,3,flEsOd,slixlO,6,6,0,0.833333,slixOxd,7,7,0,0.571429,7,0,0.571429,6,0,0.833333,13s,1363s (~22.72 minutes)
7106,113,43,3,dialect,opaque,picture,RR,female,R,TR5,6,10,training_word,no_shift_word,4,3,blim,bliEm,5,5,0,0.2,bliEm,5,5,0,0.2,5,0,0.2,5,0,0.2,10s,1373s (~22.88 minutes)
7108,113,44,4,dialect,opaque,picture,RR,female,R,TR5,162,15,training_word,shifted_word,4,3,balf,bOfu,4,4,0,0.75,bOfu,4,4,0,0.75,4,0,0.75,4,0,0.75,8s,1381s (~23.02 minutes)
7110,113,45,5,dialect,opaque,picture,RR,female,R,TR5,185,38,training_word,no_shift_word,6,3,snibOl,sniblO,6,6,0,0.333333,sniblO,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,13s,1394s (~23.23 minutes)
7115,113,46,6,dialect,opaque,picture,RR,female,R,TR5,122,24,training_word,no_shift_word,5,3,dEsna,disna,5,5,0,0.2,disna,5,5,0,0.2,5,0,0.2,5,0,0.2,15s,1409s (~23.48 minutes)
7118,113,47,7,dialect,opaque,picture,RR,female,R,TR5,155,37,training_word,shifted_word,6,3,blEkus,blixus,6,6,0,0.333333,blixus,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,13s,1422s (~23.7 minutes)
7121,113,48,8,dialect,opaque,picture,RR,female,R,TR5,179,17,training_word,no_shift_word,4,3,mOls,sniha,5,5,0,1,sniha,5,5,0,1,5,0,1,5,0,1,10s,1432s (~23.87 minutes)
7124,113,49,9,dialect,opaque,picture,RR,female,R,TR5,250,11,training_word,shifted_word,4,3,blaf,blOf,4,4,0,0.25,blOf,4,4,0,0.25,4,0,0.25,4,0,0.25,10s,1442s (~24.03 minutes)
7127,113,50,10,dialect,opaque,picture,RR,female,R,TR5,211,26,training_word,shifted_word,5,3,kublE,xublE,5,5,0,0.2,hublE,5,5,0,0.2,5,0,0.2,5,0,0.2,9s,1451s (~24.18 minutes)
7132,113,51,1,dialect,opaque,picture,RR,female,R,TR6,215,40,training_word,shifted_word,6,4,flEsOd,slixO,5,6,0,0.666667,slixO,5,6,0,0.666667,6,0,0.666667,6,0,0.666667,NA,1468s (~24.47 minutes)
7138,113,52,2,dialect,opaque,picture,RR,female,R,TR6,179,17,training_word,no_shift_word,4,4,mOls,bu,2,4,0,1,bu,2,4,0,1,4,0,1,4,0,1,21s,1489s (~24.82 minutes)
7142,113,53,3,dialect,opaque,picture,RR,female,R,TR6,162,15,training_word,shifted_word,4,4,balf,bOf,3,4,0,0.5,bOf,3,4,0,0.5,4,0,0.5,4,0,0.5,14s,1503s (~25.05 minutes)
7147,113,54,4,dialect,opaque,picture,RR,female,R,TR6,250,11,training_word,shifted_word,4,4,blaf,bOf,3,4,0,0.5,bOf,3,4,0,0.5,4,0,0.5,4,0,0.5,13s,1516s (~25.27 minutes)
7154,113,55,5,dialect,opaque,picture,RR,female,R,TR6,6,10,training_word,no_shift_word,4,4,blim,blEm,4,4,0,0.25,blEm,4,4,0,0.25,4,0,0.25,4,0,0.25,15s,1531s (~25.52 minutes)
7157,113,56,6,dialect,opaque,picture,RR,female,R,TR6,185,38,training_word,no_shift_word,6,4,snibOl,sniblO,6,6,0,0.333333,sniblO,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,7s,1538s (~25.63 minutes)
7161,113,57,7,dialect,opaque,picture,RR,female,R,TR6,122,24,training_word,no_shift_word,5,4,dEsna,dEsna,5,5,1,0,dEsna,5,5,1,0,5,1,0,5,1,0,10s,1548s (~25.8 minutes)
7164,113,58,8,dialect,opaque,picture,RR,female,R,TR6,72,6,training_word,no_shift_word,3,4,lOm,lOm,3,3,1,0,lOm,3,3,1,0,3,1,0,3,1,0,10s,1558s (~25.97 minutes)
7167,113,59,9,dialect,opaque,picture,RR,female,R,TR6,211,26,training_word,shifted_word,5,4,kublE,xublE,5,5,0,0.2,hublE,5,5,0,0.2,5,0,0.2,5,0,0.2,12s,1570s (~26.17 minutes)
7172,113,60,10,dialect,opaque,picture,RR,female,R,TR6,155,37,training_word,shifted_word,6,4,blEkus,blifOs,6,6,0,0.5,blishOs,7,7,0,0.571429,6,0,0.5,7,0,0.571429,11s,1581s (~26.35 minutes)
7183,113,61,1,dialect,opaque,picture,RR,female,R,TEST,228,21,training_word,shifted_word,4,5,nEsk,is,2,4,0,0.75,bis,3,4,0,0.75,4,0,0.75,4,0,0.75,NA,1609s (~26.82 minutes)
7184,113,62,2,dialect,opaque,picture,RR,female,R,TEST,77,5,training_word,shifted_word,3,5,nal,nOl,3,3,0,0.333333,nOl,3,3,0,0.333333,3,0,0.333333,3,0,0.333333,10s,1619s (~26.98 minutes)
7188,113,63,3,dialect,opaque,picture,RR,female,R,TEST,167,4,training_word,no_shift_word,3,5,mif,mif,3,3,1,0,mif,3,3,1,0,3,1,0,3,1,0,12s,1631s (~27.18 minutes)
7191,113,64,4,dialect,opaque,picture,RR,female,R,TEST,6,10,training_word,no_shift_word,4,5,blim,blEm,4,4,0,0.25,blEm,4,4,0,0.25,4,0,0.25,4,0,0.25,7s,1638s (~27.3 minutes)
7194,113,65,5,dialect,opaque,picture,RR,female,R,TEST,179,17,training_word,no_shift_word,4,5,mOls,mOlusk,6,6,0,0.333333,mOlusk,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,8s,1646s (~27.43 minutes)
7199,113,66,6,dialect,opaque,picture,RR,female,R,TEST,203,16,testing_word,can_shift_word,4,0,dOlk,blifa,5,5,0,1,blifa,5,5,0,1,5,0,1,5,0,1,24s,1670s (~27.83 minutes)
7203,113,67,7,dialect,opaque,picture,RR,female,R,TEST,72,6,training_word,no_shift_word,3,5,lOm,lOm,3,3,1,0,lOm,3,3,1,0,3,1,0,3,1,0,7s,1677s (~27.95 minutes)
7207,113,68,8,dialect,opaque,picture,RR,female,R,TEST,257,14,testing_word,can_shift_word,4,0,klEb,dislO,5,5,0,1,dislO,5,5,0,1,5,0,1,5,0,1,12s,1689s (~28.15 minutes)
7208,113,69,9,dialect,opaque,picture,RR,female,R,TEST,91,8,training_word,shifted_word,4,5,snid,snia,4,4,0,0.25,snia,4,4,0,0.25,4,0,0.25,4,0,0.25,8s,1697s (~28.28 minutes)
7212,113,70,10,dialect,opaque,picture,RR,female,R,TEST,53,28,testing_word,can_shift_word,5,0,luskO,flOsum,6,6,0,0.666667,flOsu,5,5,0,0.8,6,0,0.666667,5,0,0.8,13s,1710s (~28.5 minutes)
7216,113,71,11,dialect,opaque,picture,RR,female,R,TEST,215,40,training_word,shifted_word,6,5,flEsOd,flEsud,6,6,0,0.166667,flEsud,6,6,0,0.166667,6,0,0.166667,6,0,0.166667,11s,1721s (~28.68 minutes)
7218,113,72,12,dialect,opaque,picture,RR,female,R,TEST,180,22,training_word,no_shift_word,5,5,nOflE,nOful,5,5,0,0.4,nOfl,4,5,0,0.2,5,0,0.2,5,0,0.4,8s,1729s (~28.82 minutes)
7222,113,73,13,dialect,opaque,picture,RR,female,R,TEST,86,36,testing_word,can_shift_word,6,0,skOnEf,snilaba,7,7,0,0.857143,snilaba,7,7,0,0.857143,7,0,0.857143,7,0,0.857143,13s,1742s (~29.03 minutes)
7225,113,74,14,dialect,opaque,picture,RR,female,R,TEST,155,37,training_word,shifted_word,6,5,blEkus,blixus,6,6,0,0.333333,blixus,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,10s,1752s (~29.2 minutes)
7228,113,75,15,dialect,opaque,picture,RR,female,R,TEST,250,11,training_word,shifted_word,4,5,blaf,bluf,4,4,0,0.25,bluf,4,4,0,0.25,4,0,0.25,4,0,0.25,7s,1759s (~29.32 minutes)
7231,113,76,16,dialect,opaque,picture,RR,female,R,TEST,83,2,training_word,no_shift_word,3,5,fub,flObu,5,5,0,0.6,flObu,5,5,0,0.6,5,0,0.6,5,0,0.6,9s,1768s (~29.47 minutes)
7233,113,77,17,dialect,opaque,picture,RR,female,R,TEST,7,18,training_word,no_shift_word,4,5,fOns,fOns,4,4,1,0,fOns,4,4,1,0,4,1,0,4,1,0,7s,1775s (~29.58 minutes)
7238,113,78,18,dialect,opaque,picture,RR,female,R,TEST,236,35,training_word,shifted_word,5,5,slOku,slOxu,5,5,0,0.2,slOhu,5,5,0,0.2,5,0,0.2,5,0,0.2,9s,1784s (~29.73 minutes)
7240,113,79,19,dialect,opaque,picture,RR,female,R,TEST,88,41,training_word,no_shift_word,6,5,slinab,slinab,6,6,1,0,slinab,6,6,1,0,6,1,0,6,1,0,11s,1795s (~29.92 minutes)
7243,113,80,20,dialect,opaque,picture,RR,female,R,TEST,47,7,training_word,shifted_word,3,5,daf,dOlf,4,4,0,0.5,dOf,3,3,0,0.333333,3,0,0.333333,4,0,0.5,6s,1801s (~30.02 minutes)
7248,113,81,21,dialect,opaque,picture,RR,female,R,TEST,242,9,training_word,no_shift_word,4,5,snOf,snOf,4,4,1,0,snOf,4,4,1,0,4,1,0,4,1,0,8s,1809s (~30.15 minutes)
7259,113,82,22,dialect,opaque,picture,RR,female,R,TEST,168,31,testing_word,can_shift_word,5,0,klufE,milif,5,5,0,0.8,milif,5,5,0,0.8,5,0,0.8,5,0,0.8,31s,1840s (~30.67 minutes)
7260,113,83,23,dialect,opaque,picture,RR,female,R,TEST,122,24,training_word,no_shift_word,5,5,dEsna,disna,5,5,0,0.2,disna,5,5,0,0.2,5,0,0.2,5,0,0.2,7s,1847s (~30.78 minutes)
7265,113,84,24,dialect,opaque,picture,RR,female,R,TEST,76,1,training_word,shifted_word,3,5,nEf,mif,3,3,0,0.666667,nif,3,3,0,0.333333,3,0,0.333333,3,0,0.666667,12s,1859s (~30.98 minutes)
7269,113,85,25,dialect,opaque,picture,RR,female,R,TEST,30,19,testing_word,can_shift_word,4,0,suld,sinabu,6,6,0,0.833333,sinabu,6,6,0,0.833333,6,0,0.833333,6,0,0.833333,8s,1867s (~31.12 minutes)
7276,113,86,26,dialect,opaque,picture,RR,female,R,TEST,27,29,training_word,no_shift_word,5,5,smiba,nufrika,7,7,0,0.714286,nufika,6,6,0,0.666667,6,0,0.666667,7,0,0.714286,26s,1893s (~31.55 minutes)
7281,113,87,27,dialect,opaque,picture,RR,female,R,TEST,162,15,training_word,shifted_word,4,5,balf,balf,4,4,1,0,balf,4,4,1,0,4,1,0,4,1,0,9s,1902s (~31.7 minutes)
7285,113,88,28,dialect,opaque,picture,RR,female,R,TEST,185,38,training_word,no_shift_word,6,5,snibOl,sniblO,6,6,0,0.333333,sniblO,6,6,0,0.333333,6,0,0.333333,6,0,0.333333,9s,1911s (~31.85 minutes)
7291,113,89,29,dialect,opaque,picture,RR,female,R,TEST,115,32,training_word,shifted_word,5,5,smadu,smOdu,5,5,0,0.2,smOdu,5,5,0,0.2,5,0,0.2,5,0,0.2,13s,1924s (~32.07 minutes)
7294,113,90,30,dialect,opaque,picture,RR,female,R,TEST,224,13,training_word,no_shift_word,4,5,flOb,flOb,4,4,1,0,blOb,4,4,0,0.25,4,1,0,4,0,0.25,9s,1933s (~32.22 minutes)
7298,113,91,31,dialect,opaque,picture,RR,female,R,TEST,211,26,training_word,shifted_word,5,5,kublE,xublE,5,5,0,0.2,hublE,5,5,0,0.2,5,0,0.2,5,0,0.2,14s,1947s (~32.45 minutes)
7304,113,92,32,dialect,opaque,picture,RR,female,R,TEST,237,27,training_word,shifted_word,5,5,bEsmi,bismi,5,5,0,0.2,bismi,5,5,0,0.2,5,0,0.2,5,0,0.2,7s,1954s (~32.57 minutes)
7309,113,93,33,dialect,opaque,picture,RR,female,R,TEST,73,33,testing_word,can_shift_word,5,0,klOda,sina,4,5,0,0.8,sina,4,5,0,0.8,5,0,0.8,5,0,0.8,14s,1968s (~32.8 minutes)
7315,113,94,34,dialect,opaque,picture,RR,female,R,TEST,97,42,testing_word,can_shift_word,6,0,flabun,sOnaflE,7,7,0,0.857143,sOnaflE,7,7,0,0.857143,7,0,0.857143,7,0,0.857143,14s,1982s (~33.03 minutes)
7320,113,95,35,dialect,opaque,picture,RR,female,R,TEST,49,12,testing_word,can_shift_word,4,0,skub,sanala,6,6,0,0.833333,sanala,6,6,0,0.833333,6,0,0.833333,6,0,0.833333,18s,2000s (~33.33 minutes)
7323,113,96,36,dialect,opaque,picture,RR,female,R,TEST,55,23,testing_word,can_shift_word,5,0,dikla,sikana,6,6,0,0.5,sikana,6,6,0,0.5,6,0,0.5,6,0,0.5,6s,2006s (~33.43 minutes)
7327,113,97,37,dialect,opaque,picture,RR,female,R,TEST,22,20,training_word,no_shift_word,4,5,nifs,nif,3,4,0,0.25,nif,3,4,0,0.25,4,0,0.25,4,0,0.25,16s,2022s (~33.7 minutes)
7332,113,98,38,dialect,opaque,picture,RR,female,R,TEST,81,30,training_word,shifted_word,5,5,skEfi,sifa,4,5,0,0.6,sifa,4,5,0,0.6,5,0,0.6,5,0,0.6,10s,2032s (~33.87 minutes)
7333,113,99,39,dialect,opaque,picture,RR,female,R,TEST,182,25,training_word,shifted_word,5,5,dasmu,dOsmO,5,5,0,0.4,dOsmu,5,5,0,0.2,5,0,0.2,5,0,0.4,7s,2039s (~33.98 minutes)
7336,113,100,40,dialect,opaque,picture,RR,female,R,TEST,104,39,testing_word,can_shift_word,6,0,klusim,Oki?E,5,6,0,1,Okicu,5,6,0,1,6,0,1,6,0,1,8s,2047s (~34.12 minutes)
7341,113,101,41,dialect,opaque,picture,RR,female,R,TEST,94,3,testing_word,can_shift_word,3,0,mab,dOm,3,3,0,1,dOn,3,3,0,1,3,0,1,3,0,1,11s,2058s (~34.3 minutes)
7343,113,102,42,dialect,opaque,picture,RR,female,R,TEST,241,34,training_word,no_shift_word,5,5,flidu,flitu,5,5,0,0.2,flitu,5,5,0,0.2,5,0,0.2,5,0,0.2,7s,2065s (~34.42 minutes)
6964,114,1,1,dialect,opaque,picture,RR,female,R,TR1,250,35,training_word,shifted_word,5,1,slOku,nOku,4,5,0,0.4,fnOku,5,5,0,0.4,5,0,0.4,5,0,0.4,NA,319s (~5.32 minutes)
